Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,30.063060,16.474,16.642,0.249,0.657,16.243
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.079900,16.839,16.684,0.153,0.800,16.088
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.080060,33.291,33.327,0.067,0.709,15.933
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.060841,32.248,33.325,0.110,3.529,35.181
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.096710,16.810,16.674,0.229,0.735,15.952
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.096948,16.888,16.671,0.066,0.563,15.717
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.092834,31.993,16.659,0.096,2.655,19.847
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.130086,33.376,33.364,0.234,0.813,15.939
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.130328,33.380,33.364,0.066,0.636,15.701
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.126366,33.532,33.363,0.115,2.706,19.678
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.164214,34.128,33.371,0.218,0.813,15.182
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.164436,34.108,33.374,0.052,0.645,14.968
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.159977,33.611,33.383,0.103,2.455,19.449
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.179929,15.715,16.673,0.241,0.774,16.140
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.213684,33.755,33.369,0.305,1.010,15.754
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.213994,49.558,50.044,0.056,0.777,15.454
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.193662,33.685,50.070,0.109,2.745,35.834
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,30.230010,16.326,16.682,0.276,0.823,16.110
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.246998,16.988,16.706,0.232,0.759,15.829
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.247234,33.240,33.392,0.057,0.592,15.605
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.227266,33.604,33.386,0.109,2.806,35.617
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.280182,33.184,33.320,0.224,0.723,15.965
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.280416,33.182,33.313,0.069,0.562,15.737
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.262700,35.434,33.299,0.122,2.588,33.482
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.296856,16.674,16.680,0.221,0.733,15.971
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.297086,16.671,16.678,0.068,0.568,15.744
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.292832,30.132,16.666,0.102,2.107,20.015
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.334944,38.089,33.371,0.281,0.869,11.253
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.335231,38.144,33.371,0.056,0.633,10.971
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.327976,35.144,33.381,0.117,2.353,18.252
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.363621,28.677,33.356,0.219,0.560,15.932
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.363846,28.616,33.357,0.056,0.402,15.712
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.359516,31.540,33.350,0.100,2.341,20.061
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.379870,16.249,16.686,0.151,0.678,16.369
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.396901,17.031,16.738,0.243,0.834,16.076
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.397149,33.302,33.431,0.051,0.673,15.841
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.393323,33.806,33.467,0.108,2.828,19.722
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.413701,16.800,16.613,0.389,0.912,15.889
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.414102,16.953,16.607,0.079,0.588,15.494
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.430253,16.552,16.680,0.221,0.733,16.018
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.430491,16.389,16.680,0.064,0.561,15.785
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.425865,32.542,33.252,0.104,2.739,20.432
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.446594,16.341,16.684,0.169,0.738,16.361
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.463605,17.012,16.676,0.222,0.582,16.026
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.463837,33.346,33.359,0.065,0.421,15.798
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.460087,34.223,33.356,0.085,2.590,19.564
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.479874,16.269,16.697,0.103,0.693,16.454
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.514689,34.815,33.520,0.226,1.368,15.159
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.514920,51.083,50.220,0.063,1.197,14.934
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.495868,35.780,50.238,0.132,2.509,34.023
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.546967,32.278,33.218,0.224,1.234,16.099
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.547196,32.276,33.217,0.060,1.083,15.876
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.526195,30.328,33.225,0.110,9.067,36.920
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.580363,33.396,33.350,0.214,1.145,16.053
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.580581,33.385,33.350,0.054,0.995,15.841
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.559043,32.848,33.345,0.105,7.901,37.416
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.597062,16.698,16.672,0.249,1.862,16.026
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.597323,16.742,16.672,0.111,1.759,15.771
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.613748,16.686,16.706,0.232,1.147,16.046
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.613990,16.668,16.708,0.067,1.078,15.812
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.593516,34.473,33.384,0.104,12.151,36.328
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,30.630151,16.403,16.646,0.217,1.331,16.289
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.647159,33.168,33.496,0.074,1.016,16.140
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.646971,16.820,33.418,0.171,1.117,32.887
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.625929,32.413,50.034,0.100,9.251,53.949
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,30.663619,16.648,16.759,0.223,16.237,32.997
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.680489,33.330,33.323,0.098,1.209,16.132
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.680354,16.735,16.552,0.127,16.261,32.814
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.659556,33.627,33.316,0.108,9.803,53.637
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.713782,33.427,16.763,0.212,1.302,16.150
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.714003,33.513,33.316,0.063,1.149,15.935
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.692448,32.892,16.837,0.100,7.631,37.582
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.747156,33.375,33.282,0.240,1.376,16.058
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.747401,33.398,33.281,0.063,1.202,15.818
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.729529,37.081,33.227,0.120,10.361,33.729
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.763798,16.642,16.674,0.223,1.736,16.090
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.764030,16.629,16.673,0.061,1.602,15.862
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.780534,16.736,16.706,0.152,1.123,16.060
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.780699,16.668,16.708,0.073,1.100,15.901
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.759421,29.892,33.376,0.097,10.135,37.214
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.813961,33.427,33.358,0.305,1.140,15.990
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.814276,33.577,33.358,0.076,0.896,15.682
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.793187,33.767,33.369,0.106,8.664,36.816
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,30.830437,16.477,18.596,0.224,1.924,18.109
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.849209,18.772,14.793,0.229,1.148,14.131
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.849443,35.167,33.390,0.068,0.984,13.904
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.827592,34.404,33.381,0.094,12.110,35.792
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,30.863661,14.451,16.623,0.222,1.271,16.302
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.880492,16.832,16.710,0.133,1.150,16.181
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.880635,31.192,33.335,0.073,1.082,16.047
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.861171,33.579,33.339,0.128,10.482,35.552
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.913949,33.456,33.425,0.221,1.396,16.149
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.914179,33.544,33.422,0.125,1.236,15.925
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.892869,31.698,33.416,0.102,7.787,37.271
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.930718,16.769,16.586,0.222,1.835,15.966
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.930949,16.770,16.584,0.067,1.685,15.739
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.947092,16.374,16.747,0.116,1.156,16.338
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.947218,16.269,16.750,0.058,1.156,16.220
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.926049,33.180,33.337,0.104,11.109,37.428
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,30.980698,33.606,33.337,0.208,1.131,16.069
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,30.980922,33.705,33.336,0.072,0.985,15.851
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.962124,36.075,33.334,0.097,8.829,34.687
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.013997,33.299,33.399,0.251,1.227,16.170
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,31.014252,33.329,33.402,0.058,1.043,15.924
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,30.993762,31.638,33.405,0.120,8.313,36.453
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,31.030498,16.501,16.602,0.250,1.372,16.271
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.047306,16.808,16.752,0.166,1.255,16.215
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,31.047477,33.225,33.352,0.052,1.158,16.051
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,31.026093,32.331,33.352,0.096,8.905,37.474
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,31.063839,16.533,16.610,0.236,1.288,16.292
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.080677,16.838,16.686,0.150,1.259,16.140
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,31.080837,33.361,33.296,0.076,1.170,15.986
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,31.059570,33.476,33.299,0.127,9.712,37.296
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.180708,100.031,100.075,0.231,1.431,16.184
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,31.230568,49.860,50.038,0.228,1.200,16.362
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.247405,16.837,16.674,0.161,1.398,16.199
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,31.247574,166.737,166.785,0.098,1.340,16.034
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,31.263738,16.333,16.688,0.102,1.252,16.553
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.280531,16.793,16.676,0.106,0.964,16.437
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.380717,100.186,100.089,0.198,1.028,16.340
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.414378,33.661,33.355,0.233,0.943,16.034
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,31.414621,167.046,166.808,0.078,0.833,15.796
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.447480,33.102,33.370,0.208,1.028,16.301
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,31.463929,16.449,16.676,0.110,0.651,16.528
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.497378,33.449,33.362,0.154,0.957,16.441
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,31.564198,66.820,66.754,0.244,1.078,16.375
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.581356,17.158,16.668,0.247,0.779,15.886
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,31.581612,166.991,166.834,0.067,0.651,15.639
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.597865,16.509,16.707,0.230,1.022,16.083
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,31.647820,49.955,50.015,0.262,0.624,16.143
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.664825,17.006,16.711,0.333,0.902,15.849
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,31.681161,16.336,16.630,0.293,0.867,16.143
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.697845,16.684,16.682,0.234,0.757,16.142
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.748158,50.313,50.044,0.287,1.020,15.873
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,31.748450,166.838,166.786,0.063,0.811,15.586
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.798102,49.944,50.071,0.492,0.730,15.999
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.815216,17.113,17.212,0.296,1.523,16.098
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.834022,18.806,16.133,0.220,2.144,13.425
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,31.834250,85.800,83.423,0.069,1.999,13.209
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.848960,14.938,16.675,0.227,5.914,15.162
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,31.849191,14.941,16.669,0.059,5.761,14.937
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,31.830295,770.725,767.300,1.874,10.757,33.871
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.867438,18.478,16.672,0.265,5.670,13.357
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,31.867713,18.522,16.673,0.141,5.695,13.088
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.882021,14.583,16.691,0.290,2.995,15.465
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,31.882334,14.621,16.693,0.087,5.181,15.160
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.899517,17.497,21.729,0.222,5.940,19.698
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,31.899744,17.410,21.727,0.057,5.793,19.477
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.920214,20.696,11.606,0.218,3.387,10.608
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,31.920440,20.696,11.605,0.067,4.913,10.385
UE4Editor.exe,17260,0x00000174CC1E1E60,DXGI,0,0,0,Composed: Flip,1,31.903339,50.642,0.000,0.032,9.554,0.000
UE4Editor.exe,17260,0x00000174CC1E1E60,DXGI,0,0,0,Composed: Flip,0,31.912557,9.218,50.005,0.405,4.555,18.283
UE4Editor.exe,17260,0x00000174CC1E4D10,DXGI,0,0,0,Composed: Flip,1,31.902032,51.806,0.000,0.208,9.072,0.000
UE4Editor.exe,17260,0x00000174CC1E4D10,DXGI,0,0,0,Composed: Flip,0,31.911201,9.169,50.004,0.246,5.498,19.640
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,1,31.901812,71.517,0.000,0.161,9.086,0.000
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,31.908896,7.083,66.676,2.145,7.621,21.946
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.931912,11.698,16.683,0.101,2.706,15.592
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,31.932023,11.583,16.684,0.064,4.877,15.486
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.948678,16.767,16.665,0.255,0.375,15.491
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,31.948948,16.924,16.664,0.132,0.238,15.225
UE4Editor.exe,17260,0x00000174CC1E1E60,DXGI,0,0,0,Composed: Flip,0,31.940258,27.700,33.351,0.107,1.991,23.934
UE4Editor.exe,17260,0x00000174CC1E4D10,DXGI,0,0,0,Composed: Flip,0,31.939874,28.672,33.352,0.305,2.203,24.319
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,31.939733,30.837,33.352,0.092,2.232,24.460
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.965198,16.519,16.688,0.141,0.330,15.659
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,31.965348,16.400,16.689,0.070,0.249,15.513
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.982502,17.304,16.670,0.204,0.369,15.025
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,31.982710,17.362,16.669,0.051,0.222,14.820
UE4Editor.exe,17260,0x00000174CC1E1E60,DXGI,0,0,0,Composed: Flip,0,31.973566,33.308,33.353,0.165,0.374,23.979
UE4Editor.exe,17260,0x00000174CC1E4D10,DXGI,0,0,0,Composed: Flip,0,31.973265,33.391,33.353,0.232,0.502,24.281
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,31.973119,33.386,33.353,0.098,0.526,24.427
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,31.997913,15.411,16.700,0.105,0.287,16.314
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,32.015909,17.996,16.668,0.217,0.418,14.986
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,32.016130,33.420,33.370,0.051,0.264,14.770
UE4Editor.exe,17260,0x00000174CC1E1E60,DXGI,0,0,0,Composed: Flip,0,32.006849,33.284,33.383,0.138,0.477,24.078
UE4Editor.exe,17260,0x00000174CC1E4D10,DXGI,0,0,0,Composed: Flip,0,32.006693,33.428,33.383,0.062,0.447,24.236
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,32.006450,33.331,33.383,0.108,0.562,24.479
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,32.031593,15.684,16.687,0.216,0.353,15.990
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,32.049196,17.603,16.671,0.265,0.425,15.058
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,32.049465,33.335,33.360,0.071,0.202,14.795
UE4Editor.exe,17260,0x00000174CC1E1E60,DXGI,0,0,0,Composed: Flip,0,32.040334,33.484,33.359,0.127,0.419,23.953
UE4Editor.exe,17260,0x00000174CC1E4D10,DXGI,0,0,0,Composed: Flip,0,32.040072,33.380,33.360,0.192,0.512,24.216
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,32.039929,33.479,33.360,0.096,0.543,24.360
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,32.064875,15.680,16.693,0.169,0.345,16.071
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,32.082558,17.682,16.670,0.203,0.403,15.059
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,32.082765,33.300,33.362,0.051,0.258,14.857
UE4Editor.exe,17260,0x00000174CC1E1E60,DXGI,0,0,0,Composed: Flip,0,32.073490,33.157,33.355,0.097,0.375,24.152
UE4Editor.exe,17260,0x00000174CC1E4D10,DXGI,0,0,0,Composed: Flip,0,32.073194,33.121,33.355,0.205,0.523,24.449
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,32.073052,33.123,33.354,0.093,0.546,24.591
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,32.098077,15.519,16.691,0.124,0.319,16.230
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,32.115943,17.867,16.668,0.204,0.375,15.031
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,32.116157,33.392,33.357,0.067,0.234,14.821
